season,round,weather_warm,weather_cold,weather_dry,weather_wet,weather_cloudy,driver,grid,podium,driverId,number,code,forename,surname,url,driverStandingsId,raceId,driver_points,driver_standings_pos,positionText,driver_wins,circuitId,name,time,fp1_date,fp1_time,fp2_date,fp2_time,fp3_date,fp3_time,quali_date,quali_time,sprint_date,sprint_time,constructor_points,constructor_wins,constructor_standings_pos,qualifying_time,driver_age
2021,18,True,False,False,False,False,raikkonen,10,8,8.0,7,RAI,Kimi,Räikkönen,http://en.wikipedia.org/wiki/Kimi_R%C3%A4ikk%C3%B6nen,70666.0,1070.0,10,16,16,0,32.0,Mexico City Grand Prix,19:00:00,2021-11-05,\N,2021-11-05,\N,2021-11-06,\N,2021-11-06,\N,\N,\N,7,0,9,2.0829999999999984,42
2021,18,True,False,False,False,False,giovinazzi,11,11,841.0,99,GIO,Antonio,Giovinazzi,http://en.wikipedia.org/wiki/Antonio_Giovinazzi,70667.0,1070.0,1,18,18,0,32.0,Mexico City Grand Prix,19:00:00,2021-11-05,\N,2021-11-05,\N,2021-11-06,\N,2021-11-06,\N,\N,\N,7,0,9,2.414999999999992,27
2021,18,True,False,False,False,False,alonso,12,9,4.0,14,ALO,Fernando,Alonso,http://en.wikipedia.org/wiki/Fernando_Alonso,70674.0,1070.0,60,10,10,0,32.0,Mexico City Grand Prix,19:00:00,2021-11-05,\N,2021-11-05,\N,2021-11-06,\N,2021-11-06,\N,\N,\N,104,1,5,2.576999999999998,40
2021,18,True,False,False,False,False,latifi,13,17,849.0,6,LAT,Nicholas,Latifi,http://en.wikipedia.org/wiki/Nicholas_Latifi,70673.0,1070.0,7,17,17,0,32.0,Mexico City Grand Prix,19:00:00,2021-11-05,\N,2021-11-05,\N,2021-11-06,\N,2021-11-06,\N,\N,\N,23,0,8,2.8810000000000002,26
2021,18,True,False,False,False,False,mick_schumacher,14,19,854.0,47,MSC,Mick,Schumacher,http://en.wikipedia.org/wiki/Mick_Schumacher,70671.0,1070.0,0,19,19,0,32.0,Mexico City Grand Prix,19:00:00,2021-11-05,\N,2021-11-05,\N,2021-11-06,\N,2021-11-06,\N,\N,\N,0,0,10,2.983000000000004,22
2021,18,True,False,False,False,False,mazepin,15,18,853.0,9,MAZ,Nikita,Mazepin,http://en.wikipedia.org/wiki/Nikita_Mazepin,70675.0,1070.0,0,21,21,0,32.0,Mexico City Grand Prix,19:00:00,2021-11-05,\N,2021-11-05,\N,2021-11-06,\N,2021-11-06,\N,\N,\N,0,0,10,3.4279999999999973,22
2021,18,True,False,False,False,False,russell,16,16,847.0,63,RUS,George,Russell,http://en.wikipedia.org/wiki/George_Russell_%28racing_driver%29,70669.0,1070.0,16,15,15,0,32.0,Mexico City Grand Prix,19:00:00,2021-11-05,\N,2021-11-05,\N,2021-11-06,\N,2021-11-06,\N,\N,\N,23,0,8,2.296999999999997,23
2021,18,True,False,False,False,False,tsunoda,17,20,852.0,22,TSU,Yuki,Tsunoda,http://en.wikipedia.org/wiki/Yuki_Tsunoda,70664.0,1070.0,20,14,14,0,32.0,Mexico City Grand Prix,19:00:00,2021-11-05,\N,2021-11-05,\N,2021-11-06,\N,2021-11-06,\N,\N,\N,94,0,6,1.2830000000000013,21
2021,18,True,False,False,False,False,norris,18,10,846.0,4,NOR,Lando,Norris,http://en.wikipedia.org/wiki/Lando_Norris,70659.0,1070.0,150,5,5,0,32.0,Mexico City Grand Prix,19:00:00,2021-11-05,\N,2021-11-05,\N,2021-11-06,\N,2021-11-06,\N,\N,\N,254,1,3,20.955,21
2021,18,True,False,False,False,False,ocon,19,13,839.0,31,OCO,Esteban,Ocon,http://en.wikipedia.org/wiki/Esteban_Ocon,70668.0,1070.0,46,11,11,1,32.0,Mexico City Grand Prix,19:00:00,2021-11-05,\N,2021-11-05,\N,2021-11-06,\N,2021-11-06,\N,\N,\N,104,1,5,2.530000000000001,25
2021,18,True,False,False,False,False,stroll,20,14,840.0,18,STR,Lance,Stroll,http://en.wikipedia.org/wiki/Lance_Stroll,70665.0,1070.0,26,13,13,0,32.0,Mexico City Grand Prix,19:00:00,2021-11-05,\N,2021-11-05,\N,2021-11-06,\N,2021-11-06,\N,\N,\N,62,0,7,4.998000000000005,23
2021,20,True,False,False,False,False,hamilton,1,1,1.0,44,HAM,Lewis,Hamilton,http://en.wikipedia.org/wiki/Lewis_Hamilton,70698.0,1051.0,343,2,2,7,78.0,Qatar Grand Prix,14:00:00,2021-11-19,\N,2021-11-19,\N,2021-11-20,\N,2021-11-20,\N,\N,\N,0,7,1,0.0,36
2021,20,True,False,False,False,False,gasly,2,11,842.0,10,GAS,Pierre,Gasly,http://en.wikipedia.org/wiki/Pierre_Gasly,70714.0,1051.0,92,9,9,0,78.0,Qatar Grand Prix,14:00:00,2021-11-19,\N,2021-11-19,\N,2021-11-20,\N,2021-11-20,\N,\N,\N,112,0,6,0.8130000000000024,25
2021,20,True,False,False,False,False,alonso,3,3,4.0,14,ALO,Fernando,Alonso,http://en.wikipedia.org/wiki/Fernando_Alonso,70716.0,1051.0,77,10,10,0,78.0,Qatar Grand Prix,14:00:00,2021-11-19,\N,2021-11-19,\N,2021-11-20,\N,2021-11-20,\N,\N,\N,112,1,5,0.8430000000000035,40
2021,20,True,False,False,False,False,norris,4,9,846.0,4,NOR,Lando,Norris,http://en.wikipedia.org/wiki/Lando_Norris,70701.0,1051.0,153,5,5,0,78.0,Qatar Grand Prix,14:00:00,2021-11-19,\N,2021-11-19,\N,2021-11-20,\N,2021-11-20,\N,\N,\N,256,1,4,0.9039999999999964,22
2021,20,True,False,False,False,False,sainz,5,7,832.0,55,SAI,Carlos,Sainz,http://en.wikipedia.org/wiki/Carlos_Sainz_Jr.,70705.0,1051.0,145,7,7,0,78.0,Qatar Grand Prix,14:00:00,2021-11-19,\N,2021-11-19,\N,2021-11-20,\N,2021-11-20,\N,\N,\N,0,0,3,1.0130000000000052,27
2021,20,True,False,False,False,False,bottas,6,20,822.0,77,BOT,Valtteri,Bottas,http://en.wikipedia.org/wiki/Valtteri_Bottas,70700.0,1051.0,203,3,3,1,78.0,Qatar Grand Prix,14:00:00,2021-11-19,\N,2021-11-19,\N,2021-11-20,\N,2021-11-20,\N,\N,\N,0,7,1,0.6510000000000105,32
2021,20,True,False,False,False,False,max_verstappen,7,2,830.0,33,VER,Max,Verstappen,http://en.wikipedia.org/wiki/Max_Verstappen,70699.0,1051.0,351,1,1,9,78.0,Qatar Grand Prix,14:00:00,2021-11-19,\N,2021-11-19,\N,2021-11-20,\N,2021-11-20,\N,\N,\N,0,10,2,0.5970000000000084,24
2021,20,True,False,False,False,False,tsunoda,8,13,852.0,22,TSU,Yuki,Tsunoda,http://en.wikipedia.org/wiki/Yuki_Tsunoda,70706.0,1051.0,20,14,14,0,78.0,Qatar Grand Prix,14:00:00,2021-11-19,\N,2021-11-19,\N,2021-11-20,\N,2021-11-20,\N,\N,\N,112,0,6,1.054000000000002,21
2021,20,True,False,False,False,False,ocon,9,5,839.0,31,OCO,Esteban,Ocon,http://en.wikipedia.org/wiki/Esteban_Ocon,70710.0,1051.0,60,11,11,1,78.0,Qatar Grand Prix,14:00:00,2021-11-19,\N,2021-11-19,\N,2021-11-20,\N,2021-11-20,\N,\N,\N,112,1,5,1.2009999999999934,25
2021,20,True,False,False,False,False,vettel,10,10,20.0,5,VET,Sebastian,Vettel,http://en.wikipedia.org/wiki/Sebastian_Vettel,70712.0,1051.0,43,12,12,0,78.0,Qatar Grand Prix,14:00:00,2021-11-19,\N,2021-11-19,\N,2021-11-20,\N,2021-11-20,\N,\N,\N,68,0,7,1.9579999999999984,34
2021,20,True,False,False,False,False,perez,11,4,815.0,11,PER,Sergio,Pérez,http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez,70702.0,1051.0,190,4,4,1,78.0,Qatar Grand Prix,14:00:00,2021-11-19,\N,2021-11-19,\N,2021-11-20,\N,2021-11-20,\N,\N,\N,0,10,2,1.5190000000000055,31
2021,20,True,False,False,False,False,stroll,12,6,840.0,18,STR,Lance,Stroll,http://en.wikipedia.org/wiki/Lance_Stroll,70707.0,1051.0,34,13,13,0,78.0,Qatar Grand Prix,14:00:00,2021-11-19,\N,2021-11-19,\N,2021-11-20,\N,2021-11-20,\N,\N,\N,68,0,7,1.6330000000000098,23
2021,20,True,False,False,False,False,leclerc,13,8,844.0,16,LEC,Charles,Leclerc,http://en.wikipedia.org/wiki/Charles_Leclerc,70703.0,1051.0,152,6,6,0,78.0,Qatar Grand Prix,14:00:00,2021-11-19,\N,2021-11-19,\N,2021-11-20,\N,2021-11-20,\N,\N,\N,0,0,3,1.6359999999999957,24
2021,20,True,False,False,False,False,ricciardo,14,12,817.0,3,RIC,Daniel,Ricciardo,http://en.wikipedia.org/wiki/Daniel_Ricciardo,70704.0,1051.0,105,8,8,1,78.0,Qatar Grand Prix,14:00:00,2021-11-19,\N,2021-11-19,\N,2021-11-20,\N,2021-11-20,\N,\N,\N,256,1,4,1.7700000000000102,32
2021,20,True,False,False,False,False,russell,15,17,847.0,63,RUS,George,Russell,http://en.wikipedia.org/wiki/George_Russell_%28racing_driver%29,70711.0,1051.0,16,15,15,0,78.0,Qatar Grand Prix,14:00:00,2021-11-19,\N,2021-11-19,\N,2021-11-20,\N,2021-11-20,\N,\N,\N,23,0,8,1.929000000000002,23
2021,20,True,False,False,False,False,raikkonen,16,14,8.0,7,RAI,Kimi,Räikkönen,http://en.wikipedia.org/wiki/Kimi_R%C3%A4ikk%C3%B6nen,70708.0,1051.0,10,16,16,0,78.0,Qatar Grand Prix,14:00:00,2021-11-19,\N,2021-11-19,\N,2021-11-20,\N,2021-11-20,\N,\N,\N,11,0,9,2.3290000000000077,42
2021,20,True,False,False,False,False,latifi,17,19,849.0,6,LAT,Nicholas,Latifi,http://en.wikipedia.org/wiki/Nicholas_Latifi,70715.0,1051.0,7,17,17,0,78.0,Qatar Grand Prix,14:00:00,2021-11-19,\N,2021-11-19,\N,2021-11-20,\N,2021-11-20,\N,\N,\N,23,0,8,2.3859999999999957,26
2021,20,True,False,False,False,False,giovinazzi,18,15,841.0,99,GIO,Antonio,Giovinazzi,http://en.wikipedia.org/wiki/Antonio_Giovinazzi,70709.0,1051.0,1,18,18,0,78.0,Qatar Grand Prix,14:00:00,2021-11-19,\N,2021-11-19,\N,2021-11-20,\N,2021-11-20,\N,\N,\N,11,0,9,2.4350000000000023,27
2021,20,True,False,False,False,False,mick_schumacher,19,16,854.0,47,MSC,Mick,Schumacher,http://en.wikipedia.org/wiki/Mick_Schumacher,70713.0,1051.0,0,19,19,0,78.0,Qatar Grand Prix,14:00:00,2021-11-19,\N,2021-11-19,\N,2021-11-20,\N,2021-11-20,\N,\N,\N,0,0,10,2.5799999999999983,22
2021,20,True,False,False,False,False,mazepin,20,18,853.0,9,MAZ,Nikita,Mazepin,http://en.wikipedia.org/wiki/Nikita_Mazepin,70717.0,1051.0,0,21,21,0,78.0,Qatar Grand Prix,14:00:00,2021-11-19,\N,2021-11-19,\N,2021-11-20,\N,2021-11-20,\N,\N,\N,0,0,10,5.032000000000011,22
2021,21,True,False,False,False,False,hamilton,1,1,1.0,44,HAM,Lewis,Hamilton,http://en.wikipedia.org/wiki/Lewis_Hamilton,70719.0,1072.0,369,2,2,8,77.0,Saudi Arabian Grand Prix,17:30:00,2021-12-03,\N,2021-12-03,\N,2021-12-04,\N,2021-12-04,\N,\N,\N,0,8,1,0.0,36
2021,21,True,False,False,False,False,bottas,2,3,822.0,77,BOT,Valtteri,Bottas,http://en.wikipedia.org/wiki/Valtteri_Bottas,70721.0,1072.0,218,3,3,1,77.0,Saudi Arabian Grand Prix,17:30:00,2021-12-03,\N,2021-12-03,\N,2021-12-04,\N,2021-12-04,\N,\N,\N,0,8,1,0.1110000000000042,32
2021,21,True,False,False,False,False,max_verstappen,3,2,830.0,33,VER,Max,Verstappen,http://en.wikipedia.org/wiki/Max_Verstappen,70720.0,1072.0,369,1,1,9,77.0,Saudi Arabian Grand Prix,17:30:00,2021-12-03,\N,2021-12-03,\N,2021-12-04,\N,2021-12-04,\N,\N,\N,0,10,2,0.1419999999999959,24
2021,21,True,False,False,False,False,leclerc,4,7,844.0,16,LEC,Charles,Leclerc,http://en.wikipedia.org/wiki/Charles_Leclerc,70724.0,1072.0,158,5,5,0,77.0,Saudi Arabian Grand Prix,17:30:00,2021-12-03,\N,2021-12-03,\N,2021-12-04,\N,2021-12-04,\N,\N,\N,0,0,3,0.5430000000000064,24
2021,21,True,False,False,False,False,perez,5,17,815.0,11,PER,Sergio,Pérez,http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez,70723.0,1072.0,190,4,4,1,77.0,Saudi Arabian Grand Prix,17:30:00,2021-12-03,\N,2021-12-03,\N,2021-12-04,\N,2021-12-04,\N,\N,\N,0,10,2,0.612000000000009,31
2021,21,True,False,False,False,False,gasly,6,6,842.0,10,GAS,Pierre,Gasly,http://en.wikipedia.org/wiki/Pierre_Gasly,70735.0,1072.0,100,9,9,0,77.0,Saudi Arabian Grand Prix,17:30:00,2021-12-03,\N,2021-12-03,\N,2021-12-04,\N,2021-12-04,\N,\N,\N,112,0,6,0.6140000000000043,25
2021,21,True,False,False,False,False,norris,7,10,846.0,4,NOR,Lando,Norris,http://en.wikipedia.org/wiki/Lando_Norris,70722.0,1072.0,154,6,6,0,77.0,Saudi Arabian Grand Prix,17:30:00,2021-12-03,\N,2021-12-03,\N,2021-12-04,\N,2021-12-04,\N,\N,\N,258,1,4,0.6690000000000111,22
2021,21,True,False,False,False,False,tsunoda,8,14,852.0,22,TSU,Yuki,Tsunoda,http://en.wikipedia.org/wiki/Yuki_Tsunoda,70727.0,1072.0,20,14,14,0,77.0,Saudi Arabian Grand Prix,17:30:00,2021-12-03,\N,2021-12-03,\N,2021-12-04,\N,2021-12-04,\N,\N,\N,112,0,6,0.9310000000000116,21
2021,21,True,False,False,False,False,ocon,9,4,839.0,31,OCO,Esteban,Ocon,http://en.wikipedia.org/wiki/Esteban_Ocon,70731.0,1072.0,72,11,11,1,77.0,Saudi Arabian Grand Prix,17:30:00,2021-12-03,\N,2021-12-03,\N,2021-12-04,\N,2021-12-04,\N,\N,\N,137,1,5,1.1359999999999957,25
2021,21,True,False,False,False,False,giovinazzi,10,9,841.0,99,GIO,Antonio,Giovinazzi,http://en.wikipedia.org/wiki/Antonio_Giovinazzi,70730.0,1072.0,3,18,18,0,77.0,Saudi Arabian Grand Prix,17:30:00,2021-12-03,\N,2021-12-03,\N,2021-12-04,\N,2021-12-04,\N,\N,\N,11,0,9,1.2430000000000092,27
2021,21,True,False,False,False,False,ricciardo,11,5,817.0,3,RIC,Daniel,Ricciardo,http://en.wikipedia.org/wiki/Daniel_Ricciardo,70725.0,1072.0,115,8,8,1,77.0,Saudi Arabian Grand Prix,17:30:00,2021-12-03,\N,2021-12-03,\N,2021-12-04,\N,2021-12-04,\N,\N,\N,258,1,4,1.1570000000000107,32
2021,21,True,False,False,False,False,raikkonen,12,15,8.0,7,RAI,Kimi,Räikkönen,http://en.wikipedia.org/wiki/Kimi_R%C3%A4ikk%C3%B6nen,70729.0,1072.0,10,16,16,0,77.0,Saudi Arabian Grand Prix,17:30:00,2021-12-03,\N,2021-12-03,\N,2021-12-04,\N,2021-12-04,\N,\N,\N,11,0,9,1.3740000000000094,42
2021,21,True,False,False,False,False,alonso,13,13,4.0,14,ALO,Fernando,Alonso,http://en.wikipedia.org/wiki/Fernando_Alonso,70737.0,1072.0,77,10,10,0,77.0,Saudi Arabian Grand Prix,17:30:00,2021-12-03,\N,2021-12-03,\N,2021-12-04,\N,2021-12-04,\N,\N,\N,137,1,5,1.409000000000006,40
2021,21,True,False,False,False,False,russell,14,19,847.0,63,RUS,George,Russell,http://en.wikipedia.org/wiki/George_Russell_%28racing_driver%29,70732.0,1072.0,16,15,15,0,77.0,Saudi Arabian Grand Prix,17:30:00,2021-12-03,\N,2021-12-03,\N,2021-12-04,\N,2021-12-04,\N,\N,\N,23,0,8,1.5430000000000064,23
2021,21,True,False,False,False,False,sainz,15,8,832.0,55,SAI,Carlos,Sainz,http://en.wikipedia.org/wiki/Carlos_Sainz_Jr.,70726.0,1072.0,149,7,7,0,77.0,Saudi Arabian Grand Prix,17:30:00,2021-12-03,\N,2021-12-03,\N,2021-12-04,\N,2021-12-04,\N,\N,\N,0,0,3,26.141000000000005,27
2021,21,True,False,False,False,False,latifi,16,12,849.0,6,LAT,Nicholas,Latifi,http://en.wikipedia.org/wiki/Nicholas_Latifi,70736.0,1072.0,7,17,17,0,77.0,Saudi Arabian Grand Prix,17:30:00,2021-12-03,\N,2021-12-03,\N,2021-12-04,\N,2021-12-04,\N,\N,\N,23,0,8,1.6659999999999968,26
2021,21,True,False,False,False,False,vettel,17,16,20.0,5,VET,Sebastian,Vettel,http://en.wikipedia.org/wiki/Sebastian_Vettel,70733.0,1072.0,43,12,12,0,77.0,Saudi Arabian Grand Prix,17:30:00,2021-12-03,\N,2021-12-03,\N,2021-12-04,\N,2021-12-04,\N,\N,\N,77,0,7,1.6870000000000118,34
2021,21,True,False,False,False,False,stroll,18,11,840.0,18,STR,Lance,Stroll,http://en.wikipedia.org/wiki/Lance_Stroll,70728.0,1072.0,34,13,13,0,77.0,Saudi Arabian Grand Prix,17:30:00,2021-12-03,\N,2021-12-03,\N,2021-12-04,\N,2021-12-04,\N,\N,\N,77,0,7,1.8569999999999993,23
2021,21,True,False,False,False,False,mick_schumacher,19,20,854.0,47,MSC,Mick,Schumacher,http://en.wikipedia.org/wiki/Mick_Schumacher,70734.0,1072.0,0,19,19,0,77.0,Saudi Arabian Grand Prix,17:30:00,2021-12-03,\N,2021-12-03,\N,2021-12-04,\N,2021-12-04,\N,\N,\N,0,0,10,1.953000000000003,22
2021,21,True,False,False,False,False,mazepin,20,18,853.0,9,MAZ,Nikita,Mazepin,http://en.wikipedia.org/wiki/Nikita_Mazepin,70738.0,1072.0,0,21,21,0,77.0,Saudi Arabian Grand Prix,17:30:00,2021-12-03,\N,2021-12-03,\N,2021-12-04,\N,2021-12-04,\N,\N,\N,0,0,10,2.9620000000000033,22
2021,22,True,False,False,False,False,max_verstappen,1,1,830.0,33,VER,Max,Verstappen,http://en.wikipedia.org/wiki/Max_Verstappen,70741.0,1073.0,395,1,1,10,24.0,Abu Dhabi Grand Prix,13:00:00,2021-12-10,\N,2021-12-10,\N,2021-12-11,\N,2021-12-11,\N,\N,\N,0,10,2,0.0,24
2021,22,True,False,False,False,False,hamilton,2,2,1.0,44,HAM,Lewis,Hamilton,http://en.wikipedia.org/wiki/Lewis_Hamilton,70740.0,1073.0,387,2,2,8,24.0,Abu Dhabi Grand Prix,13:00:00,2021-12-10,\N,2021-12-10,\N,2021-12-11,\N,2021-12-11,\N,\N,\N,0,9,1,0.3709999999999951,36
2021,22,True,False,False,False,False,norris,3,7,846.0,4,NOR,Lando,Norris,http://en.wikipedia.org/wiki/Lando_Norris,70743.0,1073.0,160,6,6,0,24.0,Abu Dhabi Grand Prix,13:00:00,2021-12-10,\N,2021-12-10,\N,2021-12-11,\N,2021-12-11,\N,\N,\N,269,1,4,0.8219999999999885,22
2021,22,True,False,False,False,False,perez,4,15,815.0,11,PER,Sergio,Pérez,http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez,70744.0,1073.0,190,4,4,1,24.0,Abu Dhabi Grand Prix,13:00:00,2021-12-10,\N,2021-12-10,\N,2021-12-11,\N,2021-12-11,\N,\N,\N,0,10,2,0.8379999999999939,31
2021,22,True,False,False,False,False,sainz,5,3,832.0,55,SAI,Carlos,Sainz,http://en.wikipedia.org/wiki/Carlos_Sainz_Jr.,70747.0,1073.0,164,5,5,0,24.0,Abu Dhabi Grand Prix,13:00:00,2021-12-10,\N,2021-12-10,\N,2021-12-11,\N,2021-12-11,\N,\N,\N,0,0,3,0.8829999999999956,27
2021,22,True,False,False,False,False,bottas,6,6,822.0,77,BOT,Valtteri,Bottas,http://en.wikipedia.org/wiki/Valtteri_Bottas,70742.0,1073.0,226,3,3,1,24.0,Abu Dhabi Grand Prix,13:00:00,2021-12-10,\N,2021-12-10,\N,2021-12-11,\N,2021-12-11,\N,\N,\N,0,9,1,0.9269999999999925,32
2021,22,True,False,False,False,False,leclerc,7,10,844.0,16,LEC,Charles,Leclerc,http://en.wikipedia.org/wiki/Charles_Leclerc,70745.0,1073.0,159,7,7,0,24.0,Abu Dhabi Grand Prix,13:00:00,2021-12-10,\N,2021-12-10,\N,2021-12-11,\N,2021-12-11,\N,\N,\N,0,0,3,1.012999999999991,24
2021,22,True,False,False,False,False,tsunoda,8,4,852.0,22,TSU,Yuki,Tsunoda,http://en.wikipedia.org/wiki/Yuki_Tsunoda,70748.0,1073.0,32,14,14,0,24.0,Abu Dhabi Grand Prix,13:00:00,2021-12-10,\N,2021-12-10,\N,2021-12-11,\N,2021-12-11,\N,\N,\N,120,0,6,1.11099999999999,21
2021,22,True,False,False,False,False,ocon,9,9,839.0,31,OCO,Esteban,Ocon,http://en.wikipedia.org/wiki/Esteban_Ocon,70752.0,1073.0,74,11,11,1,24.0,Abu Dhabi Grand Prix,13:00:00,2021-12-10,\N,2021-12-10,\N,2021-12-11,\N,2021-12-11,\N,\N,\N,149,1,5,1.279999999999987,25
2021,22,True,False,False,False,False,ricciardo,10,12,817.0,3,RIC,Daniel,Ricciardo,http://en.wikipedia.org/wiki/Daniel_Ricciardo,70746.0,1073.0,115,8,8,1,24.0,Abu Dhabi Grand Prix,13:00:00,2021-12-10,\N,2021-12-10,\N,2021-12-11,\N,2021-12-11,\N,\N,\N,269,1,4,1.299999999999983,32
2021,22,True,False,False,False,False,alonso,11,8,4.0,14,ALO,Fernando,Alonso,http://en.wikipedia.org/wiki/Fernando_Alonso,70758.0,1073.0,81,10,10,0,24.0,Abu Dhabi Grand Prix,13:00:00,2021-12-10,\N,2021-12-10,\N,2021-12-11,\N,2021-12-11,\N,\N,\N,149,1,5,1.350999999999999,40
2021,22,True,False,False,False,False,gasly,12,5,842.0,10,GAS,Pierre,Gasly,http://en.wikipedia.org/wiki/Pierre_Gasly,70756.0,1073.0,110,9,9,0,24.0,Abu Dhabi Grand Prix,13:00:00,2021-12-10,\N,2021-12-10,\N,2021-12-11,\N,2021-12-11,\N,\N,\N,120,0,6,1.9339999999999975,25
2021,22,True,False,False,False,False,stroll,13,13,840.0,18,STR,Lance,Stroll,http://en.wikipedia.org/wiki/Lance_Stroll,70749.0,1073.0,34,13,13,0,24.0,Abu Dhabi Grand Prix,13:00:00,2021-12-10,\N,2021-12-10,\N,2021-12-11,\N,2021-12-11,\N,\N,\N,77,0,7,1.9569999999999936,23
2021,22,True,False,False,False,False,giovinazzi,14,17,841.0,99,GIO,Antonio,Giovinazzi,http://en.wikipedia.org/wiki/Antonio_Giovinazzi,70751.0,1073.0,3,18,18,0,24.0,Abu Dhabi Grand Prix,13:00:00,2021-12-10,\N,2021-12-10,\N,2021-12-11,\N,2021-12-11,\N,\N,\N,13,0,9,2.141999999999996,27
2021,22,True,False,False,False,False,vettel,15,11,20.0,5,VET,Sebastian,Vettel,http://en.wikipedia.org/wiki/Sebastian_Vettel,70754.0,1073.0,43,12,12,0,24.0,Abu Dhabi Grand Prix,13:00:00,2021-12-10,\N,2021-12-10,\N,2021-12-11,\N,2021-12-11,\N,\N,\N,77,0,7,2.195999999999998,34
2021,22,True,False,False,False,False,latifi,16,16,849.0,6,LAT,Nicholas,Latifi,http://en.wikipedia.org/wiki/Nicholas_Latifi,70757.0,1073.0,7,17,17,0,24.0,Abu Dhabi Grand Prix,13:00:00,2021-12-10,\N,2021-12-10,\N,2021-12-11,\N,2021-12-11,\N,\N,\N,23,0,8,2.228999999999985,26
2021,22,True,False,False,False,False,russell,17,18,847.0,63,RUS,George,Russell,http://en.wikipedia.org/wiki/George_Russell_%28racing_driver%29,70753.0,1073.0,16,15,15,0,24.0,Abu Dhabi Grand Prix,13:00:00,2021-12-10,\N,2021-12-10,\N,2021-12-11,\N,2021-12-11,\N,\N,\N,23,0,8,2.313999999999993,23
2021,22,True,False,False,False,False,raikkonen,18,19,8.0,7,RAI,Kimi,Räikkönen,http://en.wikipedia.org/wiki/Kimi_R%C3%A4ikk%C3%B6nen,70750.0,1073.0,10,16,16,0,24.0,Abu Dhabi Grand Prix,13:00:00,2021-12-10,\N,2021-12-10,\N,2021-12-11,\N,2021-12-11,\N,\N,\N,13,0,9,2.6699999999999875,42
2021,22,True,False,False,False,False,mick_schumacher,19,14,854.0,47,MSC,Mick,Schumacher,http://en.wikipedia.org/wiki/Mick_Schumacher,70755.0,1073.0,0,19,19,0,24.0,Abu Dhabi Grand Prix,13:00:00,2021-12-10,\N,2021-12-10,\N,2021-12-11,\N,2021-12-11,\N,\N,\N,0,0,10,2.796999999999997,22
